provider,name,source
gibs,SSMI DMSP F17 Rain Rate Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F17 Rain Rate Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F17 Water Vapor Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F17 Water Vapor Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F17 Water Vapor Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F17 Water Vapor Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F17 Wind Speed Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F17 Wind Speed Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F17 Wind Speed Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F17 Wind Speed Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F8 Cloud Liquid Water Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F8 Cloud Liquid Water Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F8 Cloud Liquid Water Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F8 Cloud Liquid Water Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F8 Rain Rate Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F8 Rain Rate Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F8 Rain Rate Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F8 Rain Rate Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F8 Water Vapor Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F8 Water Vapor Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F8 Water Vapor Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F8 Water Vapor Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F8 Wind Speed Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F8 Wind Speed Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F8 Wind Speed Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F8 Wind Speed Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,Summer Day Max Land Surface Temp 2013 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>Summer Day Max Land Surface Temp 2013 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,Summer Night Min Land Surface Temp 2013 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>Summer Night Min Land Surface Temp 2013 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SWDB Aerosol Angstrom Exponent Daily tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SWDB Aerosol Angstrom Exponent Daily tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SWDB Aerosol Angstrom Exponent Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SWDB Aerosol Angstrom Exponent Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SWDB Aerosol Optical Thickness 550nm Daily tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SWDB Aerosol Optical Thickness 550nm Daily tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SWDB Aerosol Optical Thickness 550nm Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SWDB Aerosol Optical Thickness 550nm Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,TOPEX-Poseidon JASON Sea Surface Currents Meridional US West Coast GAFECC tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>TOPEX-Poseidon JASON Sea Surface Currents Meridional US West Coast GAFECC tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,TOPEX-Poseidon JASON Sea Surface Currents Zonal US West Coast GAFECC tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>TOPEX-Poseidon JASON Sea Surface Currents Zonal US West Coast GAFECC tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,TOPEX-Poseidon JASON Sea Surface Height Anomalies GDR Cycles tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>TOPEX-Poseidon JASON Sea Surface Height Anomalies GDR Cycles tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,TOPEX-Poseidon JASON Sea Surface Height Anomalies Reconstructed tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>TOPEX-Poseidon JASON Sea Surface Height Anomalies Reconstructed tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,TOPEX-Poseidon JASON Sea Surface Height Anomalies US West Coast GAFECC tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>TOPEX-Poseidon JASON Sea Surface Height Anomalies US West Coast GAFECC tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,TRMM Brightness Temp Asc tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>TRMM Brightness Temp Asc tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,TRMM Brightness Temp Dsc tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>TRMM Brightness Temp Dsc tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,TRMM Precipitation Rate Asc tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>TRMM Precipitation Rate Asc tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,TRMM Precipitation Rate Dsc tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>TRMM Precipitation Rate Dsc tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,UHI Avg Summer Day Max Land Surface Temp 2013 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>UHI Avg Summer Day Max Land Surface Temp 2013 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,UHI Avg Summer Night Min Land Surface Temp 2013 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>UHI Avg Summer Night Min Land Surface Temp 2013 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,UHI Urban-Rural Summer Day Max Land Surface Temp Difference 2013 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>UHI Urban-Rural Summer Day Max Land Surface Temp Difference 2013 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,UHI Urban-Rural Summer Night Min Land Surface Temp Difference 2013 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>UHI Urban-Rural Summer Night Min Land Surface Temp Difference 2013 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS Black Marble tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS Black Marble tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS CityLights 2012 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS CityLights 2012 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS CrIS NOAA20 BT Band33 Fusion Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS CrIS NOAA20 BT Band33 Fusion Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS CrIS NOAA20 BT Band33 Fusion Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS CrIS NOAA20 BT Band33 Fusion Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS CrIS SNPP BT Band33 Fusion Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS CrIS SNPP BT Band33 Fusion Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS CrIS SNPP BT Band33 Fusion Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS CrIS SNPP BT Band33 Fusion Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS Night Lights tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS Night Lights tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS NOAA20 Brightness Temp BandI5 Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS NOAA20 Brightness Temp BandI5 Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS NOAA20 Brightness Temp BandI5 Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS NOAA20 Brightness Temp BandI5 Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS NOAA20 Clear Sky Confidence Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS NOAA20 Clear Sky Confidence Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS NOAA20 Clear Sky Confidence Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS NOAA20 Clear Sky Confidence Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS NOAA20 Cloud Effective Radius tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS NOAA20 Cloud Effective Radius tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS NOAA20 Cloud Optical Thickness tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS NOAA20 Cloud Optical Thickness tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS NOAA20 Cloud Top Height Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS NOAA20 Cloud Top Height Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS NOAA20 Cloud Top Height Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS NOAA20 Cloud Top Height Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS NOAA20 CorrectedReflectance BandsM11-I2-I1 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS NOAA20 CorrectedReflectance BandsM11-I2-I1 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS NOAA20 CorrectedReflectance BandsM3-I3-M11 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS NOAA20 CorrectedReflectance BandsM3-I3-M11 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS NOAA20 CorrectedReflectance TrueColor tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS NOAA20 CorrectedReflectance TrueColor tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP Aerosol Type Deep Blue Best Estimate tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP Aerosol Type Deep Blue Best Estimate tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP Angstrom Exponent Dark Target Ocean tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP Angstrom Exponent Dark Target Ocean tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP Angstrom Exponent Deep Blue Best Estimate tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP Angstrom Exponent Deep Blue Best Estimate tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP AOT Dark Target Land Ocean tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP AOT Dark Target Land Ocean tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP AOT Deep Blue Best Estimate tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP AOT Deep Blue Best Estimate tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP Apparent Reflectance VNP02MOD M09 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP Apparent Reflectance VNP02MOD M09 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP Brightness Temp BandI5 Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP Brightness Temp BandI5 Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP Brightness Temp BandI5 Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP Brightness Temp BandI5 Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP Cirrus Reflectance SWIR M11 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP Cirrus Reflectance SWIR M11 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP Cirrus Reflectance VIS NIR tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP Cirrus Reflectance VIS NIR tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP Clear Sky Confidence Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP Clear Sky Confidence Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP Clear Sky Confidence Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP Clear Sky Confidence Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP Cloud Effective Radius tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP Cloud Effective Radius tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP Cloud Optical Thickness tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP Cloud Optical Thickness tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP Cloud Top Height Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP Cloud Top Height Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP Cloud Top Height Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP Cloud Top Height Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP CorrectedReflectance BandsM11-I2-I1 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP CorrectedReflectance BandsM11-I2-I1 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP CorrectedReflectance BandsM3-I3-M11 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP CorrectedReflectance BandsM3-I3-M11 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP CorrectedReflectance TrueColor tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP CorrectedReflectance TrueColor tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP DayNightBand At Sensor Radiance tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP DayNightBand At Sensor Radiance tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP DayNightBand AtSensor M15 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP DayNightBand AtSensor M15 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP DayNightBand ENCC tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP DayNightBand ENCC tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP L2 Chlorophyll A tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP L2 Chlorophyll A tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP L2 Photosynthetically Available Radiation tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP L2 Photosynthetically Available Radiation tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP L2 Sea Surface Temp Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP L2 Sea Surface Temp Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,VIIRS SNPP L2 Sea Surface Temp Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>VIIRS SNPP L2 Sea Surface Temp Night tileset</TiledGroupName></Service></GDAL_WMS>"
